ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-247999,MapQuest,201,2,9/30/2016 7:58,9/30/2016 8:43,40.29118,-75.319832,,,0,Accident on Cowpath Rd at Mininger Rd.,27,Cowpath Rd,L,Souderton,Montgomery,PA,18964-2074,US,US/Eastern,KUKT,9/30/2016 7:55,53.6,,94,30.28,7,NE,9.2,0.04,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248000,MapQuest,229,2,9/30/2016 7:57,9/30/2016 8:42,40.094212,-75.286613,,,0,Slow traffic due to accident on Butler Pike at Ridge Pike.,,W Ridge Pike,R,Conshohocken,Montgomery,PA,19428,US,US/Eastern,KLOM,9/30/2016 7:55,51.8,,100,30.24,3,NE,10.4,0.03,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-248001,MapQuest,201,2,9/30/2016 8:01,9/30/2016 8:45,40.142597,-75.047157,,,0,Accident on Buck Rd at Byberry Rd.,3490,Buck Rd,L,Huntingdon Valley,Montgomery,PA,19006-3902,US,US/Eastern,KPNE,9/30/2016 7:54,57,,93,30.26,7,NE,16.1,0.03,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248002,MapQuest,201,2,9/30/2016 8:05,9/30/2016 8:35,39.217899,-76.795135,,,0,Accident on MD-100 Southbound at Exits 1C 2 MD-104 Waterloo Rd.,,MD-100 E,R,Ellicott City,Howard,MD,21043,US,US/Eastern,KBWI,9/30/2016 7:54,57.9,,97,30.18,1.5,NNE,12.7,0.02,Light Drizzle,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248003,MapQuest,201,2,9/30/2016 8:15,9/30/2016 9:00,39.170197,-76.730721,,,0,Left lane closed and left hand shoulder closed due to accident on MD-295 Baltimore Washington Pkwy Northbound at MD-100.,,MD-100 E,R,Hanover,Anne Arundel,MD,21076,US,US/Eastern,KBWI,9/30/2016 7:54,57.9,,97,30.18,1.5,NNE,12.7,0.02,Light Drizzle,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248004,MapQuest,201,2,9/30/2016 8:15,9/30/2016 9:00,39.942158,-76.410934,,,0,Accident on SR 3030 River Rd at Oak Rd.,3456,River Rd,L,Conestoga,Lancaster,PA,17516-9237,US,US/Eastern,KLNS,9/30/2016 7:53,55.9,,93,30.24,10,ENE,12.7,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248005,MapQuest,201,2,9/30/2016 8:16,9/30/2016 9:01,40.038551,-76.3358,,,0,Accident on PA-462 Columbia Ave at Abbeyville Rd.,2,Abbeyville Rd,R,Lancaster,Lancaster,PA,17603-4764,US,US/Eastern,KLNS,9/30/2016 7:53,55.9,,93,30.24,10,ENE,12.7,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-248006,MapQuest,229,2,9/30/2016 8:16,9/30/2016 9:00,40.081882,-76.234116,,,0,Slow traffic due to accident on Hartman Station Rd at PA-23 New Holland Pike.,2300,New Holland Pike,R,Lancaster,Lancaster,PA,17601-5934,US,US/Eastern,KLNS,9/30/2016 7:53,55.9,,93,30.24,10,ENE,12.7,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-248007,MapQuest,201,2,9/30/2016 8:11,9/30/2016 8:55,39.936031,-75.391861,,,0,Accident on US-1 Southbound at PA-252 Providence Rd. On exit ramp.,,N Providence Rd,R,Media,Delaware,PA,19063,US,US/Eastern,KPHL,9/30/2016 8:08,57,,96,30.22,4,NE,16.1,0.06,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248008,MapQuest,229,2,9/30/2016 8:09,9/30/2016 8:53,40.92585,-75.300117,,,0,Slow traffic due to accident on PA-33 Southbound at US-209.,,PA-33 S,R,Stroudsburg,Monroe,PA,18360,US,US/Eastern,KMPO,9/30/2016 8:00,46.9,,93,30.31,4,ENE,16.1,0.04,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248009,MapQuest,201,2,9/30/2016 8:12,9/30/2016 8:57,40.185966,-75.27079,,,0,Accident on US-202 Dekalb Pike both ways at Grasshopper Ln.,400,Dekalb Pike,R,Ambler,Montgomery,PA,19002,US,US/Eastern,KLOM,9/30/2016 8:15,51.8,,100,30.26,3,NE,4.6,0.05,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248010,MapQuest,201,2,9/30/2016 8:12,9/30/2016 8:57,40.078522,-75.147308,,,0,Accident on Washington Ln at Ashbourne Rd.,7602,Washington Ln,R,Elkins Park,Montgomery,PA,19027-1037,US,US/Eastern,KPNE,9/30/2016 7:54,57,,93,30.26,7,NE,16.1,0.03,Light Rain,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248011,MapQuest,201,3,9/30/2016 8:21,9/30/2016 9:05,38.872292,-77.045143,,,0,Right hand shoulder closed due to accident on I-395 Northbound between Exits 8A 8B VA-27 Washington Blvd and Exits 10B 10C George Washington Memorial Pkwy.,,I-395 N,R,Arlington,Arlington,VA,22202,US,US/Eastern,KDCA,9/30/2016 7:52,62.1,,96,30.16,10,NE,15,0,Light Drizzle,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248012,MapQuest,201,2,9/30/2016 8:17,9/30/2016 9:02,39.922375,-76.888504,,,0,Accident on Labott Rd at US-30 Lincoln Hwy.,6386,Lincoln Hwy W,R,Thomasville,York,PA,17364-9461,US,US/Eastern,KTHV,9/30/2016 8:16,54,,100,30.24,2.5,ENE,8.1,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248013,MapQuest,229,2,9/30/2016 8:18,9/30/2016 9:03,39.983032,-76.79409,,,0,Slow traffic due to accident on PA-238 Church Rd near Winston Dr.,1826,Church Rd,L,York,York,PA,17408-1508,US,US/Eastern,KTHV,9/30/2016 8:16,54,,100,30.24,2.5,ENE,8.1,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248014,MapQuest,201,2,9/30/2016 8:17,9/30/2016 9:01,39.956158,-76.715347,,,0,Accident on Cottage Pl at Edgar St.,398,E Cottage Pl,R,York,York,PA,17403-3233,US,US/Eastern,KTHV,9/30/2016 8:16,54,,100,30.24,2.5,ENE,8.1,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248015,MapQuest,229,2,9/30/2016 8:25,9/30/2016 9:09,40.134678,-75.283234,,,0,Slow traffic due to accident on Township Line Rd at Penllyn Blue Bell Pike.,526,E Township Line Rd,L,Blue Bell,Montgomery,PA,19422,US,US/Eastern,KLOM,9/30/2016 8:15,51.8,,100,30.26,3,NE,4.6,0.05,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248016,MapQuest,247,2,9/30/2016 8:18,9/30/2016 8:47,40.224277,-74.758827,,,0,Delays due to accident on US-1 Northbound at Perry St.,353,Perry St,R,Trenton,Mercer,NJ,08618-3927,US,US/Eastern,KTTN,9/30/2016 8:12,55,,89,30.26,1.5,NE,16.1,0.03,Rain,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248017,MapQuest,201,2,9/30/2016 8:29,9/30/2016 9:14,39.187378,-77.680046,,,0,Accident on VA-287 Berlin Tpke at VA-9 Charles Town Pike.,15520,Berlin Tpke,R,Purcellville,Loudoun,VA,20132-2996,US,US/Eastern,KJYO,9/30/2016 8:35,59,,100,30.2,10,NNE,6.9,,Light Drizzle,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-248018,MapQuest,201,3,9/30/2016 8:27,9/30/2016 9:11,39.240017,-76.610306,,,0,Right hand shoulder closed due to accident on I-895 Southbound at Exit 7 MD-173 Patapsco Ave.,,Harbor Tunnel Trwy E,R,Brooklyn,Baltimore City,MD,21225,US,US/Eastern,KDMH,9/30/2016 8:54,59,,90,30.19,,North,,0.03,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248019,MapQuest,229,2,9/30/2016 8:35,9/30/2016 9:19,40.245079,-75.5951,,,0,Slow traffic due to accident on High St at Hause Ave.,2301,E High St,L,Pottstown,Montgomery,PA,19464-3111,US,US/Eastern,KPTW,9/30/2016 8:54,53.1,,96,30.27,1.5,ENE,11.5,0.1,Heavy Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248020,MapQuest,229,2,9/30/2016 8:35,9/30/2016 9:20,40.146809,-75.395226,,,0,Slow traffic due to accident on PA-363 Ridge Pike at Ridge Pike.,2797,Ridge Pike,R,Norristown,Montgomery,PA,19403-1611,US,US/Eastern,KLOM,9/30/2016 8:35,51.8,,100,30.25,1.8,NE,9.2,0.1,Overcast,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-248021,MapQuest,201,2,9/30/2016 8:28,9/30/2016 9:13,40.045277,-75.285156,,,0,Accident on PA-23 Conshohocken State Rd at Scott Rd.,598,Scott Rd,L,Gladwyne,Montgomery,PA,19035-1442,US,US/Eastern,KLOM,9/30/2016 8:35,51.8,,100,30.25,1.8,NE,9.2,0.1,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248022,MapQuest,229,3,9/30/2016 8:26,9/30/2016 9:12,40.132915,-75.19236,,,0,Slow traffic due to accident on I-276 Eastbound near Exit 339.,,Pennsylvania Tpke E,R,Fort Washington,Montgomery,PA,19034,US,US/Eastern,KLOM,9/30/2016 8:35,51.8,,100,30.25,1.8,NE,9.2,0.1,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248023,MapQuest,201,2,9/30/2016 8:34,9/30/2016 9:19,40.173492,-75.125755,,,0,Accident on Blair Mill Rd at Fair Oaks Ave.,2899,Fair Oaks Ave,R,Hatboro,Montgomery,PA,19040-4316,US,US/Eastern,KPNE,9/30/2016 8:54,57.9,,93,30.26,5,NE,16.1,0.12,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248024,MapQuest,201,3,9/30/2016 8:40,9/30/2016 9:25,40.25325,-76.812363,,,0,Shoulder closed due to accident on I-83 Northbound at Exits 46A 46B I-283.,,I-83 N,R,Harrisburg,Dauphin,PA,17111,US,US/Eastern,KCXY,9/30/2016 8:34,55,,89,30.26,3,ENE,11.5,0.06,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248025,MapQuest,201,2,9/30/2016 8:37,9/30/2016 9:22,39.910492,-76.697632,,,0,Accident on PA-182 Leaders Heights Rd near Powder Mill Rd.,199,Leaders Heights Rd,L,York,York,PA,17402-4715,US,US/Eastern,KTHV,9/30/2016 8:35,54,,100,30.24,2.5,NE,5.8,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-248026,MapQuest,201,2,9/30/2016 8:41,9/30/2016 9:26,40.158249,-75.961418,,,0,Accident on Edwards Rd at Hammertown Rd.,420,Hammertown Rd,R,Narvon,Lancaster,PA,17555-9779,US,US/Eastern,KMQS,9/30/2016 8:35,53.6,,94,30.23,10,NE,9.2,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248027,MapQuest,229,2,9/30/2016 8:36,9/30/2016 9:21,40.155956,-75.121887,,,0,Slow traffic due to accident on PA-611 Easton Rd both ways at Fitzwatertown Rd.,1097,Easton Rd,R,Willow Grove,Montgomery,PA,19090,US,US/Eastern,KPNE,9/30/2016 8:54,57.9,,93,30.26,5,NE,16.1,0.12,Rain,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248028,MapQuest,203,3,9/30/2016 8:55,9/30/2016 9:24,38.811226,-77.218185,,,0,Right hand shoulder closed due to multi-vehicle accident on I-495 Capital Beltway Northbound between Exits 57B 169B-A 170B I-395 and Exits 54A-B 54B-A Braddock Rd.,,Capital Beltway S,R,Springfield,Fairfax County,VA,22151,US,US/Eastern,KDAA,9/30/2016 8:58,62.1,,90,30.15,10,Variable,3.5,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248029,MapQuest,201,2,9/30/2016 8:50,9/30/2016 9:34,40.003796,-75.293938,,,0,Accident on Brookfield Ter at Simpson Rd.,138,Simpson Rd,R,Ardmore,Montgomery,PA,19003,US,US/Eastern,KLOM,9/30/2016 8:55,51.8,,100,30.25,4,NE,6.9,0.12,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248030,MapQuest,229,2,9/30/2016 8:50,9/30/2016 9:35,40.007256,-75.213501,,,0,Slow traffic due to accident on US-1 City Ave Southbound at Monument Rd.,,City Ave,R,Philadelphia,Montgomery,PA,19131,US,US/Eastern,KPHL,9/30/2016 8:54,57.9,,93,30.23,10,NNE,15,0.06,Light Rain,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-248031,MapQuest,201,2,9/30/2016 8:48,9/30/2016 9:33,40.056637,-75.114906,,,0,Accident on Waters Rd at Boncouer Rd.,122,Boncouer Rd,L,Cheltenham,Montgomery,PA,19012-1322,US,US/Eastern,KPNE,9/30/2016 8:54,57.9,,93,30.26,5,NE,16.1,0.12,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248032,MapQuest,201,2,9/30/2016 8:49,9/30/2016 9:33,40.08601,-75.083214,,,0,Accident on Shady Ln at Jarrett Ave.,215,Shady Ln,R,Huntingdon Valley,Montgomery,PA,19006-8744,US,US/Eastern,KPNE,9/30/2016 8:54,57.9,,93,30.26,5,NE,16.1,0.12,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248033,MapQuest,201,2,9/30/2016 8:50,9/30/2016 9:19,39.842144,-75.04837,,,0,Accident on County Hwy-677 Somerdale Rd both ways at Roberts Dr.,696,Somerdale Rd,R,Blackwood,Camden,NJ,08012-5374,US,US/Eastern,KPHL,9/30/2016 8:54,57.9,,93,30.23,10,NNE,15,0.06,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248034,MapQuest,201,2,9/30/2016 8:56,9/30/2016 9:26,39.665726,-74.816689,,,0,Accident on US-30 White Horse Pike both ways at Walker Rd.,400,Walker Rd,L,Hammonton,Camden,NJ,8037,US,US/Eastern,KACY,9/30/2016 8:54,63,,97,30.18,1.8,NE,15,0.15,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248035,MapQuest,201,3,9/30/2016 8:59,9/30/2016 9:29,38.801559,-77.521248,,,0,Accident on I-66 Westbound at Exits 47 47A 47B Vandor Ln.,,I-66 W,R,Manassas,Prince William,VA,20109,US,US/Eastern,KHEF,9/30/2016 9:45,62.6,,100,30.17,7,NNE,5.8,,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248036,MapQuest,201,3,9/30/2016 8:59,9/30/2016 9:43,40.216202,-76.074516,,,0,Accident on Pennsylvania Tpke I-76 Eastbound at Exit 286 SR 1040 Spur Rd.,,I-76 W,R,Denver,Lancaster,PA,17517,US,US/Eastern,KLNS,9/30/2016 8:53,55,,100,30.24,5,ENE,15,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248037,MapQuest,201,2,9/30/2016 9:04,9/30/2016 9:34,40.144039,-75.273857,,,0,Accident on Stenton Ave at Penllyn Blue Bell Pike.,1403,Penllyn Blue Bell Pike,L,Blue Bell,Montgomery,PA,19422-2111,US,US/Eastern,KLOM,9/30/2016 8:55,51.8,,100,30.25,4,NE,6.9,0.12,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248038,MapQuest,201,2,9/30/2016 9:04,9/30/2016 9:33,40.107967,-75.213684,,,0,Accident on Bethlehem Pike at Mill Rd.,,Bethlehem Pike,R,Flourtown,Montgomery,PA,19031,US,US/Eastern,KLOM,9/30/2016 8:55,51.8,,100,30.25,4,NE,6.9,0.12,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-248039,MapQuest,201,3,9/30/2016 9:14,9/30/2016 9:43,40.596493,-75.340492,,,0,Accident on I-78 Westbound between Exit 71 PA-33 and Exit 67 PA-412 Main St.,1198,Hellertown Rd,R,Bethlehem,Northampton,PA,18015-9511,US,US/Eastern,KABE,9/30/2016 8:51,53.1,,86,30.3,8,ENE,16.1,0.04,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248040,MapQuest,201,2,9/30/2016 9:17,9/30/2016 9:46,39.982449,-75.083786,,,0,Accident on Castor Ave at Delaware Ave.,3298,Castor Ave,R,Philadelphia,Philadelphia,PA,19134,US,US/Eastern,KPNE,9/30/2016 8:54,57.9,,93,30.26,5,NE,16.1,0.12,Rain,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248041,MapQuest,201,2,9/30/2016 9:29,9/30/2016 9:59,40.939415,-79.773842,,,0,Accident on PA-68 Chicora Rd at O'Donnell Rd.,1171,Chicora Rd,L,Chicora,Butler,PA,16025-2541,US,US/Eastern,KBTP,9/30/2016 9:35,57.2,,82,30.21,10,East,11.5,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248042,MapQuest,201,2,9/30/2016 9:29,9/30/2016 10:14,39.781807,-76.958961,,,0,Accident on Bowman Rd at SR 3070 Black Rock Rd.,225,Black Rock Rd,L,Hanover,York,PA,17331-9359,US,US/Eastern,KTHV,9/30/2016 9:21,55,,100,30.23,5,ENE,9.2,0.01,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248043,MapQuest,201,2,9/30/2016 9:27,9/30/2016 10:12,40.049335,-75.110001,,,0,Accident on Tookany Creek Pkwy at Johns Rd.,7499,Tookany Creek Pkwy,R,Cheltenham,Montgomery,PA,19012,US,US/Eastern,KPNE,9/30/2016 9:54,57.9,,93,30.26,10,NE,13.8,0.05,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248044,MapQuest,201,2,9/30/2016 9:35,9/30/2016 10:19,40.153088,-75.08419,,,0,Accident on Masons Mill Rd at Buttonwood Ln.,,Masons Mill Rd,R,Huntingdon Valley,Montgomery,PA,19006,US,US/Eastern,KPNE,9/30/2016 9:54,57.9,,93,30.26,10,NE,13.8,0.05,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248045,MapQuest,201,2,9/30/2016 9:38,9/30/2016 10:23,39.27734,-76.820503,,,0,Accident on US-29 Columbia Pike Northbound at Exits 24A 24B US-40 Baltimore National Pike.,,Baltimore National Pike,R,Ellicott City,Howard,MD,21043,US,US/Eastern,KBWI,9/30/2016 9:54,59,,96,30.19,1.8,NE,13.8,0.03,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248046,MapQuest,201,2,9/30/2016 9:45,9/30/2016 10:30,40.029751,-76.382835,,,0,Accident on Centerville Rd at Stonemill Rd.,320,S Centerville Rd,R,Lancaster,Lancaster,PA,17603,US,US/Eastern,KLNS,9/30/2016 9:53,55.9,,97,30.25,10,ENE,13.8,0,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248047,MapQuest,201,2,9/30/2016 9:45,9/30/2016 10:30,40.061836,-76.275803,,,0,Accident on PA-23 New Holland Pike at Park Rd.,,Park Rd,R,Lancaster,Lancaster,PA,17601,US,US/Eastern,KLNS,9/30/2016 9:53,55.9,,97,30.25,10,ENE,13.8,0,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248048,MapQuest,229,2,9/30/2016 9:35,9/30/2016 10:20,40.010456,-75.296127,,,0,Slow traffic due to accident on Woodside Rd at US-30 Lancaster Ave.,298,W Lancaster Ave,L,Ardmore,Montgomery,PA,19003-1215,US,US/Eastern,KLOM,9/30/2016 9:35,53.6,,94,30.25,5,NE,9.2,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-248049,MapQuest,201,2,9/30/2016 9:44,9/30/2016 10:29,40.160053,-75.076691,,,0,Accident on Byberry Rd at Masons Mill Rd.,1968,Byberry Rd,L,Hatboro,Montgomery,PA,19040,US,US/Eastern,KPNE,9/30/2016 9:54,57.9,,93,30.26,10,NE,13.8,0.05,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248050,MapQuest,201,2,9/30/2016 9:52,9/30/2016 10:37,40.010777,-76.714821,,,0,Accident on SR 1012 Emig Rd near Woodland View Dr.,422,Emig Rd,R,York,York,PA,17406-9728,US,US/Eastern,KMDT,9/30/2016 9:56,55,,93,30.26,6,ENE,8.1,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248051,MapQuest,201,3,9/30/2016 9:47,9/30/2016 10:47,39.254642,-76.68718,,,0,Accident on I-695 Eastbound at Exit 12A US-1 Southwestern Blvd.,,I-695 E,R,Halethorpe,Baltimore County,MD,21227,US,US/Eastern,KBWI,9/30/2016 9:54,59,,96,30.19,1.8,NE,13.8,0.03,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-248052,MapQuest,201,3,9/30/2016 9:46,9/30/2016 10:31,39.360497,-76.650238,,,0,Left hand shoulder closed and through traffic lanes closed due to accident on I-83 Northbound at Exits 10A 10A-10B 10B Northern Pkwy.,,I-83 N,R,Baltimore,Baltimore City,MD,21210,US,US/Eastern,KDMH,9/30/2016 9:54,60.1,,90,30.2,,North,,0.03,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-248053,MapQuest,201,2,9/30/2016 9:52,9/30/2016 10:36,40.081882,-76.234116,,,0,Accident on PA-23 New Holland Pike at Snake Hill Rd.,2300,New Holland Pike,R,Lancaster,Lancaster,PA,17601-5934,US,US/Eastern,KLNS,9/30/2016 9:53,55.9,,97,30.25,10,ENE,13.8,0,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
